Job Name,Company,Salary,Link
Editor,Bitget (100+ Staff),"$1,500 - $2,200 / month",https://www.dejob.top/jobDetail?id=275
Backend Engineer,CREW³ (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=274
Executive Assistant,CREW³ (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=273
Product Designer,CREW³ (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=272
Finance Manager,Gamefi (10+ Staff),"$5,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=271
Partner Operation,Arbitrum (Offchain Labs) (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=267
Golang Engineer,Arbitrum (Offchain Labs) (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=266
Investment Researcher,IOSG Ventures (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=262
Growth Lead,Jungle (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=261
Product Lead,Jungle (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=260
Gameplay Engineer,Jungle (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=259
Researcher,Kaito (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=258
Golang Engineer,Ontology (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=257
Frontend Engineer,Ontology (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=256
Technical Director,Ontology (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=255
UI/UX Interface Designer,Okapi Labs (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=254
Customer Service,Binance (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=253
Rust Engineer,Chainflip (10+ Staff),"$9,800 - $12,500 / month",https://www.dejob.top/jobDetail?id=251
Translator,Bitget (100+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=250
Ambassador,Metastrike (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=249
User Growth Operation,Bitget (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=248
Event Planning,Bitget (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=247
Head of Operations,Bitget (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=246
Product Designer,insrt finance (10+ Staff),"$4,200 - $8,300 / month",https://www.dejob.top/jobDetail?id=244
Smart Contract Engineer,insrt finance (10+ Staff),"$9,100 - $12,000 / month",https://www.dejob.top/jobDetail?id=243
Fullstack Engineer,insrt finance (10+ Staff),"$6,600 - $12,000 / month",https://www.dejob.top/jobDetail?id=242
Security Analyst,Coinbase (100+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=241
Business Development,Coinbase (100+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=240
Ambassador,Pine Protocol (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=239
Cryptographer,Nillion (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=238
Business Operation,Binance (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=237
Legal Counsel,Manta Network (30+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=236
Product Designer,TaxBit (5+ Staff),"$13,000 - $17,000 / month",https://www.dejob.top/jobDetail?id=235
Software Engineer,TaxBit (5+ Staff),"$8,750 - $19,750 / month",https://www.dejob.top/jobDetail?id=234
Content Writer,Enjin  (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=233
DevOps Engineer,Enjin  (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=232
Operation Manager,Gamefi (10+ Staff),"$2,000 - $2,500 / month",https://www.dejob.top/jobDetail?id=231
Finance Manager,EtherMail (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=230
Public Relations Manager,EtherMail (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=229
Business Development,EtherMail (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=228
Ambassador,CESS  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=227
Event Planning,Bitget (100+ Staff),"$2,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=226
Social Media Operation,RepubliK (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=224
Content Writer,RepubliK (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=223
Marketing Manager,RepubliK (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=222
Ambassador,HOOKED (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=220
Smart Contract Engineer,AlienSwap (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=219
Product Designer,OKX (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=218
Copywriter,OKX (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=217
Finance Manager,OKX (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=216
HR Manager,OKX (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=215
Ambassador,UFORIKA (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=214
Graphic Designer,Scroll  (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=213
Cryptographer,Scroll  (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=212
Executive Assistant,Scroll  (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=211
Community Operation,Souffl3  (10+ Staff),"$2,600 - $4,300 / month",https://www.dejob.top/jobDetail?id=210
Growth Manager,EMA Partners (10+ Staff),"$5,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=207
Business Development,SeeDAO (30+ Staff),$500 - $500 / month,https://www.dejob.top/jobDetail?id=205
Gameplay Engineer,AVALON (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=204
Server Engineer,AVALON (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=203
VFX Designer,AVALON (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=202
Ambassador,Itheum (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=201
Partnerships Manager,Phi (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=200
Backend Engineer,Phi (10+ Staff),"$1,600 - $6,000 / month",https://www.dejob.top/jobDetail?id=199
Operation Manager,SlowMist (30+ Staff),"$600 - $1,000 / month",https://www.dejob.top/jobDetail?id=198
Operation Manager,Bitget (100+ Staff),"$2,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=196
Data Analyst,beepcrypto (10+ Staff),"$2,500 - $4,000 / month",https://www.dejob.top/jobDetail?id=195
Operation Manager,Bitget (100+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=194
Translator,Bitget (100+ Staff),"$1 - $3,500 / month",https://www.dejob.top/jobDetail?id=193
Community Manager,Linera (10+ Staff),"$1 - $2,000 / month",https://www.dejob.top/jobDetail?id=192
Frontend Engineer,Optimism  (100+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=191
Partnerships Manager,Optimism  (100+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=190
Business Development,Lbank (100+ Staff),"$1,000 - $50,000 / month",https://www.dejob.top/jobDetail?id=184
Test Engineer,CoinGecko (30+ Staff),"$1,400 - $2,500 / month",https://www.dejob.top/jobDetail?id=183
Senior Product Manager,EMA Partners (10+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=182
Business Development,CoinGecko (30+ Staff),"$700 - $1,600 / month",https://www.dejob.top/jobDetail?id=181
Social Media Operation,CoinGecko (30+ Staff),$200 - $300 / month,https://www.dejob.top/jobDetail?id=180
UX Designer,CoinGecko (30+ Staff),$200 - $300 / month,https://www.dejob.top/jobDetail?id=179
Operations and Maintenance Engineer,Doaverse (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=177
Junior Product Manager,Injective (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=176
Marketing Associate,Injective (30+ Staff),"$5,400 - $7,100 / month",https://www.dejob.top/jobDetail?id=175
Rust Engineer,Injective (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=174
Protocol Engineer,Injective (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=173
Backend Engineer,Injective (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=172
Frontend Engineer,Injective (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=171
DevOps Engineer,Injective (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=170
Development Engineer,Doaverse (30+ Staff),"$1,000 - $50,000 / month",https://www.dejob.top/jobDetail?id=168
HR Manager,Gamium (10+ Staff),"$3,750 - $5,400 / month",https://www.dejob.top/jobDetail?id=166
DevOps Engineer,Gamium (10+ Staff),"$5,800 - $8,300 / month",https://www.dejob.top/jobDetail?id=165
Backend Engineer,Gamium (10+ Staff),"$5,800 - $8,300 / month",https://www.dejob.top/jobDetail?id=164
Software Engineer,Gamium (10+ Staff),"$4,100 - $6,600 / month",https://www.dejob.top/jobDetail?id=163
Software Engineer,Gamium (10+ Staff),"$4,100 - $6,600 / month",https://www.dejob.top/jobDetail?id=162
Backend Engineer,Gamium (10+ Staff),"$4,100 - $6,600 / month",https://www.dejob.top/jobDetail?id=161
Community Moderator,Pear (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=160
Growth Manager,Pear (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=159
Product Manager,Pear (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=158
Head of Operations,Bitget (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=157
Listing Manager,Bitget (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=156
Event Planning,Bitget (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=155
Partner Operation,Bitget (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=154
Product Manager,Bitget (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=153
Growth Manager,Bitget (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=152
Operation Manager,Bitget (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=151
Head of Operations,Bitget (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=150
Head of Operations,Bitget (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=149
Product Manager,Bitget Wallet (100+ Staff),"$2,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=148
Operation Manager,Bitget Wallet (100+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=147
Community Moderator,Lifeform (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=145
Sales Development Representative,Magic (30+ Staff),"$5,500 - $7,000 / month",https://www.dejob.top/jobDetail?id=144
Project Manager,The Graph (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=143
Business Development,The Graph (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=142
Editor,Biteye (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=141
Operation Manager,LegalDAO  (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=140
Security Engineer,Injective (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=139
Ambassador,Injective (30+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=138
Software Engineer,Den (10+ Staff),"$3,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=137
Product Manager,Blocto (30+ Staff),"$2,200 - $3,800 / month",https://www.dejob.top/jobDetail?id=136
Developer Advocate,Blocto (30+ Staff),"$2,200 - $4,900 / month",https://www.dejob.top/jobDetail?id=135
Content Marketer,Blocto (30+ Staff),"$1,600 - $2,600 / month",https://www.dejob.top/jobDetail?id=134
Visual Designer,Blocto (30+ Staff),"$100 - $1,000 / month",https://www.dejob.top/jobDetail?id=133
Finance Manager,Blocto (30+ Staff),"$2,100 - $3,000 / month",https://www.dejob.top/jobDetail?id=132
Product Manager,Doaverse (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=131
Project Manager,Doaverse (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=130
Content Writer,Doaverse (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=129
Industry Researcher,Doaverse (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=128
Business Manager,Doaverse (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=127
Operation Manager,Doaverse (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=126
Senior Project Manager,Doaverse (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=125
Product Manager,Doaverse (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=124
Development Engineer,Doaverse (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=123
Secretary,Dragon Roark Fund   (10+ Staff),"$2,200 - $3,700 / month",https://www.dejob.top/jobDetail?id=121
Ambassador,PancakeSwap (30+ Staff),$1 - $100 / month,https://www.dejob.top/jobDetail?id=120
Community Moderator,PancakeSwap (30+ Staff),$1 - $100 / month,https://www.dejob.top/jobDetail?id=119
Marketing Specialist,Lbank (100+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=117
Operations and Maintenance Engineer,Armonia (30+ Staff),"$2,000 - $4,300 / month",https://www.dejob.top/jobDetail?id=116
Community Operation,Armonia (30+ Staff),"$2,000 - $30,000 / month",https://www.dejob.top/jobDetail?id=115
Data Scientist,Chaos Labs (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=114
Content Marketer,Chaos Labs (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=113
HR Manager,IOSG Ventures (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=112
Partner Operation,OP Crypto (10+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=108
Analyst,OP Crypto (10+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=107
Operation Manager,OP Crypto (10+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=106
Investment Researcher,OP Crypto (10+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=105
UI/UX Interface Designer,Renegade (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=104
Fullstack Engineer,Renegade (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=103
Content Writer,Renegade (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=102
Investor Relations,IOSG Ventures (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=101
Developer Advocate,Upshot (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=98
DevOps Engineer,Upshot (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=97
Community Moderator,Metaverse Labs (5+ Staff),"$1,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=88
Operation Manager,Binance (100+ Staff),"$3,000 - $8,000 / month",https://www.dejob.top/jobDetail?id=85
Protocol Engineer,Dymension (10+ Staff),"$3,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=84
Developer Relations Engineer,Dymension (10+ Staff),"$3,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=83
Ambassador,Nibiru Chain (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=82
Frontend Engineer,Foresight Ventures (10+ Staff),"$4,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=79
Editor,PANews (30+ Staff),"$1 - $5,000 / month",https://www.dejob.top/jobDetail?id=78
Ambassador,Folks Finance (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=74
Community Operation,beepcrypto (10+ Staff),"$1,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=73
Ambassador,Aptos (30+ Staff),"$10 - $1,000 / month",https://www.dejob.top/jobDetail?id=72
Marketing Manager,Jito Labs (10+ Staff),"$7,500 - $10,000 / month",https://www.dejob.top/jobDetail?id=71
Development Engineer,Manta Network (30+ Staff),"$1,000 - $20,000 / month",https://www.dejob.top/jobDetail?id=70
Marketing Specialist,Manta Network (30+ Staff),"$1,000 - $20,000 / month",https://www.dejob.top/jobDetail?id=69
Backend Engineer,Manta Network (30+ Staff),"$1,000 - $20,000 / month",https://www.dejob.top/jobDetail?id=68
Community Operation,CESS  (10+ Staff),"$500 - $2,000 / month",https://www.dejob.top/jobDetail?id=66
Community Manager,Parity (100+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=65
Software Engineer,Caldera (10+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=63
Developer Relations Engineer,Caldera (10+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=62
Social Media Operation,xfans/饭网 (5+ Staff),"$1,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=59
Business Development,Orb Labs (1-5 Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=58
Community Manager,Orb Labs (1-5 Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=57
Solidity Engineer,Foresight News (30+ Staff),"$3,700 - $4,400 / month",https://www.dejob.top/jobDetail?id=56
Rust Engineer,Stably (5+ Staff),"$10,000 - $20,000 / month",https://www.dejob.top/jobDetail?id=55
Software Engineer,Stably (5+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=54
Social Media Operation,xfans/饭网 (5+ Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=53
Social Media Operation,PancakeSwap (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=52
Business Development,PancakeSwap (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=51
Solidity Engineer,PancakeSwap (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=50
Frontend Engineer,PancakeSwap (30+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=49
Fullstack Engineer,Sesame Labs (5+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=48
Backend Engineer,Sesame Labs (5+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=47
Backend Engineer,dataverse (5+ Staff),"$1,100 - $1,500 / month",https://www.dejob.top/jobDetail?id=46
